,coord_0,coord_1,y_pred,y_true,nmd_uri,energy_total,chemical_formula
0,2.5210220405221184,0.11753954198538426,0.0050496038479148075,-0.030033419005850936,nmd://NWApItBGtGUDsfMVlHKqrjUQ4rShT/C9sheCSX6Gol5L-IsCvDlnmT_MEGG,-3.485738271260079e-14,AgBr
1,2.8098120773643935,0.14959577781367017,-0.005899206929896733,-0.04279728149250233,nmd://NWApItBGtGUDsfMVlHKqrjUQ4rShT/CrTcNbJ50u8bqAFWGjPJKqnuuEvY7,-2.5441748488303557e-14,AgCl
2,4.281009598219481,0.2537785362943474,0.011403554366542973,-0.15375768499313544,nmd://NWApItBGtGUDsfMVlHKqrjUQ4rShT/C7JW4GQVa_xQ4YKM88F9LFzyVoXke,-2.3865199318037866e-14,AgF
3,2.1909234752557247,0.06678382198851163,0.03501053776476104,0.03692542249419624,nmd://NWApItBGtGUDsfMVlHKqrjUQ4rShT/C_rlThO8Jv0C2YIgYKLbCTM1rvfW-,-5.4903147654475004e-14,AgI
4,3.841778417817078,0.016810848172291674,0.27510294328578877,0.21326186549251072,nmd://NWApItBGtGUDsfMVlHKqrjUQ4rShT/CpikjM2BVj1atNlsbkcJzK9TkUIox,-1.095898148175236e-14,AlAs
5,6.0647483286382045,0.19500557426973852,0.3091332826798937,0.07294907877519896,nmd://NWApItBGtGUDsfMVlHKqrjUQ4rShT/CmILc9BsSYjJ9OKH4MkPr0D4LGYGC,-1.2934378521530408e-15,AlN
6,4.052895784911506,0.040345979501320794,0.2714076187918234,0.2189583583002711,nmd://NWApItBGtGUDsfMVlHKqrjUQ4rShT/C_1mfRE8eDZ7zCLQwGT_3n8YC34dE,-2.544603141184238e-15,AlP
7,3.4271519524629888,0.047070302738186263,0.15862641401186955,0.15686874600534004,nmd://NWApItBGtGUDsfMVlHKqrjUQ4rShT/Cws96oc5f7jIltD9Vvqc3svzL4mcW,-2.968652256148916e-14,AlSb
8,10.774713640280053,0.10231733695672016,0.8974818226375236,0.8749782510022386,nmd://NWApItBGtGUDsfMVlHKqrjUQ4rShT/CYeYlDJb7j4qJ9ol38GSM_eYJsiSe,-1.0010470968582143e-14,AsB
9,4.196223330467852,0.018578816655763542,0.32626024926328034,0.27427779349540243,nmd://NWApItBGtGUDsfMVlHKqrjUQ4rShT/CQhb3_h4Bo9e5xjhhTUBY_8uOEtTM,-1.841155856240765e-14,AsGa
